"relevance.w","endog.w","RMSE","RMSE1","COVERAGE","COVERAGE1","FMSC.BIAS","FMSC.RMSE","FMSC.COVERAGE","FMSC.CORRECT","GMM.BIC.BIAS","GMM.BIC.RMSE","GMM.BIC.COVERAGE","GMM.BIC.CORRECT","GMM.AIC.BIAS","GMM.AIC.RMSE","GMM.AIC.COVERAGE","GMM.AIC.CORRECT","GMM.HQ.BIAS","GMM.HQ.RMSE","GMM.HQ.COVERAGE","GMM.HQ.CORRECT","CC.BIC.BIAS","CC.BIC.RMSE","CC.BIC.COVERAGE","CC.BIC.CORRECT","CC.AIC.BIAS","CC.AIC.RMSE","CC.AIC.COVERAGE","CC.AIC.CORRECT","CC.HQ.BIAS","CC.HQ.RMSE","CC.HQ.COVERAGE","CC.HQ.CORRECT","CC.MSC.BIC.BIAS","CC.MSC.BIC.RMSE","CC.MSC.BIC.COVERAGE","CC.MSC.BIC.CORRECT","CC.MSC.AIC.BIAS","CC.MSC.AIC.RMSE","CC.MSC.AIC.COVERAGE","CC.MSC.AIC.CORRECT","CC.MSC.HQ.BIAS","CC.MSC.HQ.RMSE","CC.MSC.HQ.COVERAGE","CC.MSC.HQ.CORRECT","J.90.BIAS","J.90.RMSE","J.90.COVERAGE","J.90.CORRECT","J.95.BIAS","J.95.RMSE","J.95.COVERAGE","J.95.CORRECT"
0.3,0.35,0.873583964647726,0.264984468932594,0.9249,0.951,0.0420014785250383,0.267794806957573,0.9486,0.9947,0.107336580124401,0.392309012717485,0.8828,0.8956,0.0476541094627175,0.288484995007654,0.9434,0.9838,0.0628657807566852,0.320067443280566,0.9287,0.9595,0.861757813303068,0.873583964647726,0.9249,0,0.861757813303068,0.873583964647726,0.9249,0,0.861757813303068,0.873583964647726,0.9249,0,0.107336580124401,0.392309012717485,0.8828,0.8956,0.0476541094627175,0.288484995007654,0.9434,0.9838,0.0628657807566852,0.320067443280566,0.9287,0.9595,0.0692757990437615,0.328033101723611,0.924,0.9522,0.0968965646633056,0.373634370395527,0.8969,0.9127
0.4,0.35,0.735299459343622,0.273736863062467,0.9409,0.9503,0.0523217810113827,0.296405480400546,0.9294,0.9613,0.157633010149758,0.43616641592611,0.7495,0.7566,0.0579062589979511,0.31066686666771,0.9193,0.9458,0.0865848576904049,0.355610299954169,0.871,0.884,0.728169376692116,0.735299459343622,0.9409,0,0.728169376692116,0.735299459343622,0.9409,0,0.728169376692116,0.735299459343622,0.9409,0,0.157633010149758,0.43616641592611,0.7495,0.7566,0.0579062589979511,0.31066686666771,0.9193,0.9458,0.0865848576904049,0.355610299954169,0.871,0.884,0.102094168911304,0.371199931585703,0.8493,0.8604,0.149908724396387,0.422980279997113,0.7714,0.7785
0.5,0.35,0.626050285365933,0.286381948811416,0.9496,0.9531,0.0630109989564899,0.310451168307968,0.8848,0.8983,0.205004975489688,0.462906602099958,0.5693,0.5894,0.0639696464249808,0.331268793473818,0.8762,0.8881,0.108758206868987,0.382470010511677,0.7747,0.7794,0.620942020405048,0.626050285365933,0.9496,0,0.620942020405048,0.626050285365933,0.9496,0,0.620942020405048,0.626050285365933,0.9496,0,0.205004975489688,0.462906602099958,0.5693,0.5894,0.0639696464249808,0.331268793473818,0.8762,0.8881,0.108758206868987,0.382470010511677,0.7747,0.7794,0.134034954964847,0.40056000345508,0.7356,0.7422,0.195450405334603,0.448981476848173,0.6092,0.6254
0.6,0.35,0.540435704302433,0.279910371219226,0.9432,0.9582,0.086144441348553,0.323635647765389,0.7941,0.7975,0.248132529913673,0.45487462821851,0.3905,0.4274,0.0825770478205969,0.334157667136935,0.796,0.799,0.143112899625924,0.389399324329354,0.6345,0.6407,0.536113351576934,0.540435704302433,0.9432,0,0.536113351576934,0.540435704302433,0.9432,0,0.536113351576934,0.540435704302433,0.9432,0,0.248132529913673,0.45487462821851,0.3905,0.4274,0.0825770478205969,0.334157667136935,0.796,0.799,0.143112899625924,0.389399324329354,0.6345,0.6407,0.177053419847934,0.406352819054982,0.583,0.5948,0.240659069526463,0.443774579027926,0.4317,0.4648
0.7,0.35,0.473580953917508,0.274308746581134,0.9458,0.9596,0.104617304140477,0.329559572497698,0.6835,0.6864,0.259684909250993,0.429418629894475,0.292,0.3181,0.0923047504238562,0.332330721797752,0.7034,0.7062,0.156250190015899,0.378902607805443,0.5261,0.5344,0.469936662012634,0.473580953917508,0.9458,0,0.469936662012634,0.473580953917508,0.9458,0,0.469936662012634,0.473580953917508,0.9458,0,0.259684909250993,0.429418629894475,0.292,0.3181,0.0923047504238562,0.332330721797752,0.7034,0.7062,0.156250190015899,0.378902607805443,0.5261,0.5344,0.190158517836579,0.390329942174501,0.477,0.4936,0.253779445063444,0.418388221514344,0.3298,0.3586
0.8,0.35,0.420379492838121,0.273316784963315,0.949,0.965,0.113673942434624,0.324931898075181,0.5903,0.5954,0.25256815901463,0.402194562138955,0.2676,0.2545,0.0974855260351977,0.328321499574395,0.6237,0.628,0.162339604003814,0.366577887996558,0.4366,0.4481,0.417206042792687,0.420379492838121,0.949,0,0.417206042792687,0.420379492838121,0.949,0,0.417206042792687,0.420379492838121,0.949,0,0.25256815901463,0.402194562138955,0.2676,0.2545,0.0974855260351977,0.328321499574395,0.6237,0.628,0.162339604003814,0.366577887996558,0.4366,0.4481,0.195345799884048,0.37447131261379,0.3903,0.4097,0.249310416598261,0.392637361253709,0.2946,0.2896
0.9,0.35,0.376673132367099,0.277709348066879,0.9489,0.9661,0.12118519481794,0.315228935927358,0.5127,0.5171,0.252332499281213,0.375016928514528,0.3277,0.1924,0.101760213349041,0.324709376106963,0.5592,0.564,0.165502227503179,0.353661258902547,0.3732,0.3812,0.373863798064197,0.376673132367099,0.9489,0,0.373863798064197,0.376673132367099,0.9489,0,0.373863798064197,0.376673132367099,0.9489,0,0.252332499281213,0.375016928514528,0.3277,0.1924,0.101760213349041,0.324709376106963,0.5592,0.564,0.165502227503179,0.353661258902547,0.3732,0.3812,0.197343635054323,0.353468908428267,0.3424,0.3457,0.24709535862651,0.367790264256931,0.3371,0.2296
1,0.35,0.341810162583055,0.280525722290457,0.9483,0.9704,0.127449660326969,0.300475972248787,0.4483,0.4546,0.242207647268137,0.352149824896969,0.4024,0.1561,0.10578493577264,0.316822883314886,0.5033,0.5092,0.167760966223939,0.338384571378199,0.3164,0.3232,0.339281413834896,0.341810162583055,0.9483,0,0.339281413834896,0.341810162583055,0.9483,0,0.339281413834896,0.341810162583055,0.9483,0,0.242207647268137,0.352149824896969,0.4024,0.1561,0.10578493577264,0.316822883314886,0.5033,0.5092,0.167760966223939,0.338384571378199,0.3164,0.3232,0.194503542754267,0.336366524906281,0.3203,0.2998,0.236241465435106,0.343786787671239,0.3939,0.1981
1.1,0.35,0.312537169237203,0.278812963469974,0.9491,0.9743,0.132238203804981,0.291928521767252,0.3843,0.3917,0.232398203236865,0.325811582627112,0.4952,0.1286,0.105157954769617,0.309252202806227,0.4511,0.4587,0.164668646967013,0.322133013669968,0.2854,0.2788,0.310145952740311,0.312537169237203,0.9491,0,0.310145952740311,0.312537169237203,0.9491,0,0.310145952740311,0.312537169237203,0.9491,0,0.232398203236865,0.325811582627112,0.4952,0.1286,0.105157954769617,0.309252202806227,0.4511,0.4587,0.164668646967013,0.322133013669968,0.2854,0.2788,0.189992178004462,0.316029427499417,0.3276,0.2594,0.228136268213439,0.320048901374382,0.4792,0.1615
1.2,0.35,0.287369953911641,0.292841836537811,0.9489,0.9752,0.131280353434823,0.28260708289642,0.3399,0.6546,0.215699081493541,0.312065234647906,0.5107,0.8894,0.102592216898757,0.315902554036742,0.4134,0.579,0.158465799977888,0.318984096402523,0.2674,0.7505,0.28519964803934,0.287369953911641,0.9489,1,0.28519964803934,0.287369953911641,0.9489,1,0.28519964803934,0.287369953911641,0.9489,1,0.215699081493541,0.312065234647906,0.5107,0.8894,0.102592216898757,0.315902554036742,0.4134,0.579,0.158465799977888,0.318984096402523,0.2674,0.7505,0.180803427180473,0.307520256850234,0.3213,0.7693,0.212954581323824,0.305289486863593,0.5039,0.855
