"relevance.w","endog.w","RMSE","RMSE1","COVERAGE","COVERAGE1","FMSC.BIAS","FMSC.RMSE","FMSC.COVERAGE","FMSC.CORRECT","GMM.BIC.BIAS","GMM.BIC.RMSE","GMM.BIC.COVERAGE","GMM.BIC.CORRECT","GMM.AIC.BIAS","GMM.AIC.RMSE","GMM.AIC.COVERAGE","GMM.AIC.CORRECT","GMM.HQ.BIAS","GMM.HQ.RMSE","GMM.HQ.COVERAGE","GMM.HQ.CORRECT","CC.BIC.BIAS","CC.BIC.RMSE","CC.BIC.COVERAGE","CC.BIC.CORRECT","CC.AIC.BIAS","CC.AIC.RMSE","CC.AIC.COVERAGE","CC.AIC.CORRECT","CC.HQ.BIAS","CC.HQ.RMSE","CC.HQ.COVERAGE","CC.HQ.CORRECT","CC.MSC.BIC.BIAS","CC.MSC.BIC.RMSE","CC.MSC.BIC.COVERAGE","CC.MSC.BIC.CORRECT","CC.MSC.AIC.BIAS","CC.MSC.AIC.RMSE","CC.MSC.AIC.COVERAGE","CC.MSC.AIC.CORRECT","CC.MSC.HQ.BIAS","CC.MSC.HQ.RMSE","CC.MSC.HQ.COVERAGE","CC.MSC.HQ.CORRECT","J.90.BIAS","J.90.RMSE","J.90.COVERAGE","J.90.CORRECT","J.95.BIAS","J.95.RMSE","J.95.COVERAGE","J.95.CORRECT"
0.6,0.1,0.278493702681808,0.694894361427556,0.9453,0.9857,0.225970755757694,0.383415362620563,0.9441,0.8795,0.200253846527059,0.534505038563597,0.9451,0.8757,0.210852267101465,0.621920692009207,0.9505,0.7099,0.20630062147169,0.581834360898885,0.9479,0.7957,0.186099255228566,0.300594394302286,0.9468,0.9753,0.181814569102377,0.280239642367753,0.9459,0.9938,0.183978546030486,0.291095644104674,0.9465,0.988,0.204037293492978,0.538795124486228,0.9465,0.8542,0.211446703759483,0.621934899259287,0.9506,0.7053,0.208119647167124,0.582967328643388,0.9475,0.7859,0.202005068434816,0.463628559499944,0.9488,0.8577,0.193766459770706,0.387893186505454,0.9472,0.9218
0.7,0.1,0.244038367395133,0.677625225453808,0.9397,0.9876,0.206637319709003,0.362808556277691,0.937,0.8745,0.185851260904943,0.504050437739313,0.9419,0.8717,0.203622785459993,0.604753429184065,0.9445,0.7041,0.197112083409751,0.564523942886148,0.942,0.7882,0.156556601911445,0.245337423316943,0.9402,0.995,0.155717562452033,0.243948074800942,0.9395,0.9994,0.156121128873932,0.244936185316157,0.9398,0.9982,0.186502639045886,0.504355039239788,0.9423,0.8674,0.20382133666372,0.60471699714634,0.9445,0.7035,0.197444719427955,0.564656433236549,0.9421,0.7867,0.184698745801964,0.443907262188565,0.9423,0.8532,0.176139967735661,0.374913505920532,0.9411,0.9208
0.8,0.1,0.217311668996955,0.680309596732238,0.9363,0.988,0.188639146109115,0.342858688879761,0.9331,0.8745,0.173041197687325,0.509731139797244,0.936,0.8695,0.19255114060236,0.61416004721422,0.9406,0.6996,0.185405969290713,0.5752086837763,0.939,0.7792,0.139034126312067,0.217923275568835,0.9367,0.9986,0.138626994840154,0.217414883799136,0.9364,0.9999,0.138866739608817,0.21782377635884,0.9365,0.9997,0.173141058055039,0.509754635134087,0.9361,0.8685,0.19255114060236,0.61416004721422,0.9406,0.6996,0.185409903251613,0.575209220730762,0.939,0.7791,0.167868607022687,0.421426944248205,0.9389,0.8572,0.157810813501746,0.353394305242902,0.9374,0.9198
0.9,0.1,0.193588887224542,0.735721399271687,0.9318,0.9883,0.169095942016151,0.318616505130518,0.9264,0.8802,0.141574014392141,0.59395610580906,0.9297,0.8694,0.160617069267987,0.674646027915707,0.9373,0.6936,0.152052131540721,0.643105525843607,0.9338,0.7844,0.121821055253103,0.193584168463086,0.9318,0.9999,0.121821055253103,0.193584168463086,0.9318,0.9999,0.121821055253103,0.193584168463086,0.9318,0.9999,0.141583593445672,0.59395456780187,0.9298,0.8693,0.160626648321517,0.674644673832676,0.9373,0.6935,0.152061710594251,0.64310410536347,0.9338,0.7843,0.145572579504584,0.375912230592588,0.9316,0.8588,0.13433386646123,0.308434835294875,0.9316,0.9211
1,0.1,0.173982358443911,0.581530391435401,0.9299,0.9898,0.154257296277797,0.296771245033901,0.9245,0.8839,0.141965974984308,0.425166134875962,0.9296,0.8717,0.161242873291777,0.516286039473892,0.9356,0.6978,0.154614976715187,0.48120935280718,0.9319,0.7826,0.107824735254627,0.174249158130765,0.9299,0.9999,0.107678768102102,0.173982358443911,0.9299,1,0.107678768102102,0.173982358443911,0.9299,1,0.142111942136833,0.42527538055227,0.9296,0.8716,0.161242873291777,0.516286039473892,0.9356,0.6978,0.154614976715187,0.48120935280718,0.9319,0.7826,0.138281861676791,0.356506033826008,0.9306,0.857,0.126618505279104,0.299611402861334,0.9307,0.9231
1.1,0.1,0.157476055811691,0.601048841476445,0.9358,0.9893,0.14305563294576,0.273028004486433,0.9265,0.8857,0.124434325453,0.423745715930302,0.9343,0.8708,0.138845032957398,0.540475860559095,0.9389,0.6953,0.131909602793579,0.51078555792775,0.9369,0.7826,0.0987691235110853,0.157476055811691,0.9358,1,0.0987691235110853,0.157476055811691,0.9358,1,0.0987691235110853,0.157476055811691,0.9358,1,0.124434325453,0.423745715930302,0.9343,0.8708,0.138845032957398,0.540475860559095,0.9389,0.6953,0.131909602793579,0.51078555792775,0.9369,0.7826,0.122191912534885,0.361832241710132,0.9377,0.8643,0.115613250298852,0.307165574858345,0.9361,0.9268
1.2,0.1,0.146740650529394,0.581413976513755,0.9324,0.9907,0.134272662263569,0.26727363194446,0.9217,0.8872,0.124383775996136,0.439010064239775,0.9296,0.8626,0.142942432111131,0.523609791503144,0.9318,0.6871,0.135155418482696,0.494960469401991,0.93,0.7747,0.0904947521324361,0.146740650529394,0.9324,1,0.0904947521324361,0.146740650529394,0.9324,1,0.0904947521324361,0.146740650529394,0.9324,1,0.124383775996136,0.439010064239775,0.9296,0.8626,0.142942432111131,0.523609791503144,0.9318,0.6871,0.135155418482696,0.494960469401991,0.93,0.7747,0.124136322980712,0.376514949835719,0.9329,0.8469,0.111964174442177,0.319478060983143,0.9333,0.9161
1.3,0.1,0.134833198240873,0.552086657314182,0.9303,0.9914,0.118382642782809,0.244604322356767,0.9243,0.8952,0.110929207645387,0.405729025034181,0.9314,0.8685,0.129768754838377,0.484029160772488,0.9321,0.691,0.122842052441871,0.451255344108838,0.9305,0.7824,0.0822960735933624,0.134833198240873,0.9303,1,0.0822960735933624,0.134833198240873,0.9303,1,0.0822960735933624,0.134833198240873,0.9303,1,0.110929207645387,0.405729025034181,0.9314,0.8685,0.129768754838377,0.484029160772488,0.9321,0.691,0.122842052441871,0.451255344108838,0.9305,0.7824,0.110734773253992,0.347769317450423,0.9323,0.8543,0.0982618894960081,0.292684786828072,0.9328,0.9232
0,0.15,0.712221356158819,0.766612804400799,0.9701,0.9835,0.355424437869316,0.676015418576304,0.9736,0.6228,0.343663334140957,0.745717307201346,0.9685,0.8135,0.335973909367232,0.771746033220342,0.9697,0.6294,0.33648580055074,0.755298351392241,0.9682,0.7166,0.335478698864522,0.761529670798289,0.9785,0.0555,0.343916674568744,0.736643226931765,0.9743,0.176,0.341402047786436,0.753228669845261,0.9757,0.1145,0.33023487942201,0.762890572780183,0.9786,0.044,0.330564984301139,0.766136149621285,0.9747,0.1111,0.330448562452262,0.763546885569237,0.9759,0.0818,0.348359936155924,0.733280148184588,0.9692,0.7979,0.355009904916527,0.729670810408367,0.9691,0.8758
0.1,0.15,0.700339515822215,0.77474684632507,0.9735,0.9813,0.38332837615588,0.662439495279423,0.9724,0.7116,0.379665600757577,0.729015505975242,0.9675,0.8525,0.343327682581447,0.760936907598516,0.9637,0.6716,0.355783640927248,0.745103120590441,0.9641,0.7581,0.32948119535029,0.766999768378631,0.9695,0.1171,0.36723151636065,0.747381902949623,0.9708,0.2748,0.348520334527074,0.750527621085335,0.9696,0.1981,0.314279164446039,0.773146659459269,0.9693,0.0941,0.319188542006262,0.772182395809807,0.9658,0.1724,0.317801601519746,0.769497960019617,0.9673,0.1412,0.392025228631114,0.715537216544427,0.9709,0.8261,0.405591959518555,0.710813392870263,0.9706,0.9005
0.2,0.15,0.666044161784819,0.836117261855253,0.9705,0.9825,0.394753967635673,0.6461010612162,0.9691,0.7982,0.388742697088267,0.751616037297253,0.9659,0.8772,0.350868437686348,0.796148575841833,0.9612,0.7126,0.365930610464538,0.775086153073404,0.9633,0.7931,0.366730076989437,0.773738606626991,0.9674,0.302,0.402739641472495,0.745967329215175,0.9691,0.5096,0.386945909299943,0.756388826726667,0.9687,0.4166,0.340140923481923,0.808324695715919,0.9636,0.2554,0.333075619390242,0.823416388428758,0.9602,0.3437,0.337054956235161,0.811297563536927,0.961,0.3155,0.398818426081839,0.721213967852284,0.9696,0.8498,0.418376675273878,0.708735718175002,0.9696,0.9153
0.3,0.15,0.533837534477573,0.740756845331631,0.9646,0.983,0.371689399868488,0.538075217469273,0.9609,0.8598,0.350609414537603,0.650413772831831,0.956,0.8831,0.322144091732934,0.703861450946201,0.9522,0.7185,0.336323497055539,0.682523329434968,0.953,0.8068,0.363517992952692,0.619983827072326,0.9633,0.5446,0.384534587100285,0.57783820330285,0.9645,0.738,0.378036478066112,0.599276965574895,0.9645,0.6655,0.330749540973995,0.685926433672537,0.9567,0.4714,0.317258887895626,0.713132274212109,0.9526,0.5155,0.328439345190363,0.700336704402914,0.9549,0.5244,0.366632737071012,0.591735313240574,0.9601,0.8538,0.379248220047676,0.571049209752966,0.962,0.9191
0.4,0.15,0.449772708791722,0.715920992689958,0.9549,0.9869,0.332694096827749,0.481106659710945,0.9539,0.8864,0.318545169439478,0.591568105186798,0.9507,0.8924,0.297753369636308,0.658470735529255,0.951,0.7262,0.306326458940563,0.632458118515916,0.95,0.8092,0.337450701346614,0.520703256881302,0.9571,0.7768,0.338751439300744,0.479072868351956,0.9553,0.9071,0.33728143140248,0.498398276867117,0.9561,0.8569,0.318510665863772,0.623471852811801,0.9536,0.6873,0.298163839496418,0.664368409805265,0.9513,0.6496,0.306662445026575,0.645524832836027,0.951,0.6863,0.327420136690853,0.545212602796322,0.9565,0.8584,0.333720862282045,0.504520640412942,0.9552,0.9242
0.5,0.15,0.378375258450129,0.744188016055578,0.9509,0.9859,0.294918748322808,0.433088371810221,0.9473,0.8921,0.275582724935227,0.586255893838056,0.9454,0.8787,0.265450033885677,0.678218844973918,0.9509,0.7111,0.270419077433306,0.648869197017916,0.9478,0.7967,0.291831153517144,0.45523811649421,0.9519,0.9164,0.291165845257506,0.394071493518034,0.9511,0.9713,0.290886714516597,0.445535468051035,0.9514,0.9535,0.276465484416628,0.618221964793683,0.9465,0.8042,0.266846293757873,0.681416319967774,0.9513,0.6882,0.273298077682748,0.653988622744254,0.9482,0.7586,0.282867236157211,0.530197993284284,0.9478,0.8497,0.285451680911214,0.496406702710836,0.9481,0.915
0.6,0.15,0.329515683749508,0.709161637825696,0.9421,0.9871,0.267514116538347,0.399361507089618,0.9381,0.8942,0.249890146713215,0.572624237084844,0.9419,0.8704,0.242268482393772,0.649304180879873,0.9456,0.7045,0.24544542539726,0.61474871905521,0.9436,0.7863,0.255102423036001,0.34431022801553,0.9428,0.9766,0.2519198950377,0.33103029456963,0.9422,0.9937,0.253074167675626,0.335749128115326,0.9423,0.9899,0.252183983748172,0.575860663991766,0.9428,0.8495,0.242513607151251,0.649627891511633,0.9457,0.6997,0.246379258605284,0.616205589939549,0.9441,0.7777,0.252624658519069,0.495751465513924,0.9433,0.8516,0.250920290713549,0.439000067615296,0.9424,0.92
0.7,0.15,0.287282629443474,0.76115891245651,0.9406,0.9899,0.242126601641836,0.37092291287278,0.9419,0.8968,0.237726181504525,0.635650620780391,0.9436,0.8766,0.238475470276585,0.706513868489514,0.949,0.7069,0.239018687831528,0.679488657035412,0.9465,0.7898,0.22066373539231,0.290494959258201,0.9407,0.9932,0.220593141806357,0.287238445727211,0.9406,0.9988,0.220771104721366,0.288985144578183,0.9406,0.9967,0.237840909806342,0.637010241971493,0.9435,0.8703,0.238590521667807,0.706528613489303,0.9492,0.7061,0.238914934055285,0.679665634893584,0.9465,0.7873,0.236789872594607,0.588017225635868,0.9444,0.8597,0.231081090853766,0.543376910792562,0.9425,0.925
0.8,0.15,0.251444036281177,0.706340991441092,0.9375,0.9906,0.218412120650828,0.348514973747522,0.9368,0.8988,0.205272088105303,0.542204966471405,0.9407,0.8724,0.21498004599779,0.637203347485584,0.9467,0.6968,0.211911875585913,0.603421346405014,0.9428,0.785,0.190953175841955,0.251658563198792,0.9376,0.999,0.190896870281458,0.251543758819435,0.9375,0.9996,0.190931382365965,0.25161594071999,0.9376,0.9994,0.20534717398065,0.542248630105194,0.9406,0.8715,0.21499882631264,0.637195172240741,0.9467,0.6965,0.211911269577426,0.603431155037899,0.9428,0.7846,0.204625453248496,0.443278408135081,0.9433,0.8604,0.200503156441618,0.385751209220998,0.9397,0.9232
0.9,0.15,0.225995565685152,0.626313823138868,0.9384,0.99,0.195984438529246,0.321732316407495,0.9358,0.8939,0.181331563838343,0.465980470024849,0.9387,0.8716,0.187341474740904,0.55834990059751,0.9448,0.6968,0.185372841100411,0.523697838270185,0.9413,0.7842,0.171166255690282,0.226196919187054,0.9384,0.9999,0.171166255690282,0.226196919187054,0.9384,0.9999,0.171166255690282,0.226196919187054,0.9384,0.9999,0.181331563838343,0.465980470024849,0.9387,0.8716,0.187341474740904,0.55834990059751,0.9448,0.6968,0.185372841100411,0.523697838270185,0.9413,0.7842,0.183857560882452,0.379013440489148,0.939,0.8598,0.178885678157022,0.324338246177787,0.9391,0.9214
1,0.15,0.205284591637274,0.643834211873051,0.9384,0.99,0.18399286373674,0.302609466727005,0.9346,0.8985,0.183563023625391,0.495725076827759,0.9386,0.8643,0.189976629667025,0.577325829551477,0.9448,0.6939,0.188391703390444,0.549821602720234,0.9413,0.7784,0.156443861497553,0.205284591637274,0.9384,1,0.156443861497553,0.205284591637274,0.9384,1,0.156443861497553,0.205284591637274,0.9384,1,0.183563023625391,0.495725076827759,0.9386,0.8643,0.189976629667025,0.577325829551477,0.9448,0.6939,0.188391703390444,0.549821602720234,0.9413,0.7784,0.172791779366325,0.381892101367543,0.9403,0.8611,0.167770095014048,0.329428324071032,0.9393,0.924
1.1,0.15,0.186999272118966,0.603307225826358,0.9343,0.9906,0.164632973417692,0.284066975563632,0.9311,0.8992,0.14761189749423,0.448344529786284,0.9368,0.8643,0.146370976823528,0.547316428961542,0.946,0.6816,0.149499399456826,0.514828275915811,0.9404,0.7724,0.141430581081438,0.186999272118966,0.9343,1,0.141430581081438,0.186999272118966,0.9343,1,0.141430581081438,0.186999272118966,0.9343,1,0.14761189749423,0.448344529786284,0.9368,0.8643,0.146370976823528,0.547316428961542,0.946,0.6816,0.149499399456826,0.514828275915811,0.9404,0.7724,0.149113952242558,0.37770428267927,0.9378,0.8538,0.145073903338283,0.312683939258474,0.9354,0.9209
1.2,0.15,0.170549777854946,0.561718661138409,0.9273,0.9913,0.146747481682945,0.261753132918892,0.925,0.9016,0.139628921804104,0.427230909940862,0.9299,0.8633,0.149945325288355,0.504634605279802,0.9388,0.6849,0.145546332895376,0.473336792376458,0.9336,0.7768,0.126037168040205,0.170549777854946,0.9273,1,0.126037168040205,0.170549777854946,0.9273,1,0.126037168040205,0.170549777854946,0.9273,1,0.139628921804104,0.427230909940862,0.9299,0.8633,0.149945325288355,0.504634605279802,0.9388,0.6849,0.145546332895376,0.473336792376458,0.9336,0.7768,0.137822755272332,0.334796729026212,0.9334,0.8477,0.132916622947833,0.284422454200188,0.9295,0.9143
1.3,0.15,0.156437991938864,0.555495779486495,0.9337,0.9916,0.138743185936598,0.249467403692209,0.9266,0.9035,0.135108621114716,0.418113767869279,0.9325,0.8663,0.144031351923043,0.500230222329458,0.94,0.6859,0.139716060357297,0.470819021182019,0.9363,0.7743,0.116218996542137,0.156437991938864,0.9337,1,0.116218996542137,0.156437991938864,0.9337,1,0.116218996542137,0.156437991938864,0.9337,1,0.135108621114716,0.418113767869279,0.9325,0.8663,0.144031351923043,0.500230222329458,0.94,0.6859,0.139716060357297,0.470819021182019,0.9363,0.7743,0.130647762267293,0.336192410346725,0.9356,0.8556,0.122795977014787,0.290727092486638,0.935,0.9204
0,0.2,0.743657325578432,0.74546217072439,0.9612,0.9826,0.338692355038769,0.686965976255957,0.9689,0.5356,0.319700876689116,0.778622257536229,0.9577,0.7283,0.307049969818255,0.793870759822962,0.9626,0.5335,0.310979357886479,0.784397114846132,0.959,0.6214,0.319709980197091,0.736386548879556,0.9738,0.0584,0.328734247377021,0.72913523123647,0.9643,0.1714,0.325453792377144,0.73349093012648,0.9676,0.1112,0.315005455546535,0.742168062968915,0.9746,0.046,0.311820003776729,0.745652132814057,0.9693,0.1019,0.314665923579284,0.74468956367941,0.9701,0.0767,0.323422979973527,0.769085931092387,0.958,0.7362,0.331621179246406,0.760795490491257,0.9578,0.8294
0.1,0.2,0.761426695089822,0.769634715994163,0.9672,0.9861,0.420077436817804,0.701671938677616,0.9692,0.6344,0.418863031391661,0.795439339847067,0.9638,0.7901,0.376476244457514,0.806603675152217,0.9635,0.5953,0.396294711991533,0.804517044370645,0.9631,0.6873,0.361992491968565,0.77135840726651,0.969,0.1177,0.412035791652078,0.769418221012567,0.9661,0.2767,0.387733013780643,0.769746012494099,0.9656,0.1955,0.343295387069638,0.77542790631327,0.9688,0.0901,0.34808655368788,0.782495694124825,0.9645,0.1581,0.349941155357033,0.778216504369794,0.9654,0.1298,0.433195297365034,0.776769583050673,0.9661,0.7766,0.455314794247048,0.772150562182879,0.9658,0.8641
0.2,0.2,0.689086589275441,0.732762998449563,0.969,0.984,0.426670203999189,0.647231817567279,0.9658,0.739,0.42660277123834,0.723384515513292,0.9624,0.8356,0.374625844758589,0.745771669326851,0.9602,0.6492,0.396986515478542,0.737997788913712,0.9608,0.738,0.383607777260114,0.719624477701681,0.9634,0.2921,0.442898459752235,0.712531410526609,0.9668,0.5033,0.417420728890445,0.71333803997465,0.9658,0.4071,0.349018681644002,0.731345253742236,0.9568,0.242,0.34877426356978,0.740609872348995,0.9561,0.3157,0.351532982835279,0.735460918346172,0.9554,0.2929,0.441714695456,0.705818106608758,0.9641,0.8133,0.465679468441481,0.704207583172085,0.9654,0.8902
0.3,0.2,0.610609140439379,0.766399256838231,0.9644,0.9867,0.415815332405543,0.590455492349369,0.9602,0.8181,0.41087560890097,0.704232437754995,0.9589,0.8596,0.361573437121739,0.748948590023659,0.9565,0.6841,0.382199896851435,0.727234080479375,0.9572,0.7683,0.417463021078437,0.677378647271098,0.965,0.5505,0.454676440341999,0.649235066830625,0.966,0.7484,0.439147159058367,0.66110868224574,0.9664,0.6657,0.369771515165588,0.737502609351866,0.9597,0.4614,0.351524349565405,0.757679195853283,0.9557,0.4986,0.361727766804102,0.747630213087872,0.9569,0.4981,0.428722107203765,0.655509788041597,0.9622,0.8415,0.448369086109762,0.632755703900192,0.9636,0.9119
0.4,0.2,0.51780641579319,0.764070653486146,0.9547,0.9857,0.375238099744846,0.521303632465249,0.9473,0.8728,0.374670835993951,0.687453109065805,0.9473,0.8705,0.338669985140726,0.742097797639343,0.9437,0.7046,0.350559929053748,0.719113510538613,0.944,0.7869,0.397705841046413,0.562820371485178,0.9537,0.7734,0.412758727865915,0.533698428415193,0.9545,0.902,0.406977951108111,0.544506816519022,0.9542,0.8569,0.360513357240689,0.701323627541624,0.9478,0.6676,0.334422092791608,0.74329602516338,0.944,0.6282,0.343380755701273,0.725399751825287,0.9436,0.6667,0.389817029042718,0.64036282037518,0.9522,0.8472,0.398625376480619,0.567309944096338,0.9521,0.9153
0.5,0.2,0.445062684083124,0.734884706877696,0.9505,0.9864,0.33951698073495,0.471620040952289,0.9472,0.8855,0.329827062255612,0.623594889276096,0.9456,0.861,0.305748747478813,0.689085503455078,0.9469,0.6908,0.316052136733509,0.662854342968919,0.947,0.7747,0.366434299136786,0.466610758626656,0.9515,0.9124,0.369471436694081,0.451541249492298,0.9506,0.9707,0.36895903740603,0.455406940938173,0.9504,0.9521,0.327951159746057,0.634265408682627,0.9458,0.7812,0.305637423085477,0.691554032966644,0.9466,0.6681,0.315645815197614,0.666816341367093,0.9468,0.735,0.339715219156617,0.551766533653215,0.9501,0.8425,0.349148573248785,0.509747652598461,0.95,0.9121
0.6,0.2,0.376660992504637,0.720671813820059,0.9431,0.9879,0.297782780205288,0.414384787760432,0.9395,0.9046,0.286068417524237,0.585834138825829,0.9405,0.873,0.267790394995655,0.674189815091488,0.9453,0.7017,0.274159236118274,0.644238314985547,0.9422,0.7864,0.311695727854129,0.384057639488135,0.9434,0.9758,0.311987776559593,0.378038014902979,0.9431,0.9925,0.311219740394915,0.378334193198087,0.9429,0.9887,0.285353692564157,0.588256721483344,0.9407,0.851,0.267833375530274,0.674596624283662,0.9452,0.6958,0.273822757903661,0.644712493922107,0.9421,0.777,0.293964142538572,0.504120693708771,0.9443,0.8516,0.298988138313089,0.4636455136236,0.9431,0.9165
0.7,0.2,0.336552029047781,0.655051242159092,0.9381,0.9871,0.277962456118787,0.39255833355301,0.9355,0.8972,0.258680175228938,0.524238921716712,0.9349,0.8703,0.243707827889251,0.595803938416319,0.9393,0.6955,0.250620134608468,0.569249227860418,0.9368,0.7816,0.280380828632345,0.341859798429795,0.9382,0.9936,0.280434527666895,0.336429225042855,0.938,0.9988,0.280790659332546,0.340671322490984,0.9381,0.9974,0.258295717292018,0.524986158146311,0.9351,0.8647,0.24371572789816,0.595767516856266,0.9393,0.6945,0.25061099584788,0.569266698482861,0.9367,0.7795,0.266455018322546,0.461553693249139,0.9365,0.8568,0.273594310887579,0.413362499440595,0.9358,0.9213
0.8,0.2,0.295392011470255,0.65607758917874,0.9419,0.9876,0.246155396266088,0.359653524090939,0.9399,0.9047,0.234437337430533,0.525303149265868,0.9402,0.8661,0.224509548799923,0.602133237448856,0.9438,0.6975,0.229995008335738,0.578247547705778,0.942,0.7809,0.246766281189334,0.295651064007369,0.9421,0.9987,0.246848329599191,0.295416643754711,0.9419,0.9998,0.246858192357646,0.295433670496944,0.9419,0.9997,0.234348295851329,0.525448626045793,0.9402,0.8649,0.224531389162707,0.602145321915721,0.9439,0.6973,0.230026711456976,0.578268830006712,0.942,0.7806,0.24035228383403,0.465030396596426,0.9432,0.8542,0.244836769286281,0.413548132977728,0.9434,0.9216
0.9,0.2,0.263401780919414,0.626031689822513,0.9361,0.9875,0.218507694928891,0.333460790047189,0.9334,0.9026,0.204404218060981,0.485430842432407,0.9338,0.865,0.20082810429443,0.572042432316802,0.9404,0.6887,0.20057786273481,0.542608102999342,0.9355,0.7778,0.218453324296863,0.263403694092994,0.936,0.9999,0.218479542494839,0.263401780919414,0.9361,1,0.218479542494839,0.263401780919414,0.9361,1,0.204377999863005,0.485431880474635,0.9338,0.8649,0.20082810429443,0.572042432316802,0.9404,0.6887,0.20057786273481,0.542608102999342,0.9355,0.7778,0.208457328468104,0.411975500366208,0.9368,0.8534,0.211077407820814,0.35741140979377,0.9344,0.919
1,0.2,0.238703546472988,0.629284599787881,0.9296,0.9884,0.20420725330277,0.321143740553584,0.9274,0.9081,0.190818413532452,0.493826740781447,0.9302,0.8668,0.190533119572345,0.565198136526542,0.9398,0.693,0.189460332510208,0.534784372022186,0.9346,0.7816,0.195855529507743,0.238703546472988,0.9296,1,0.195855529507743,0.238703546472988,0.9296,1,0.195855529507743,0.238703546472988,0.9296,1,0.190818413532452,0.493826740781447,0.9302,0.8668,0.190533119572345,0.565198136526542,0.9398,0.693,0.189460332510208,0.534784372022186,0.9346,0.7816,0.191278504063947,0.391756934121559,0.9324,0.8484,0.193874764292647,0.343233351469236,0.9301,0.9179
1.1,0.2,0.218612668643617,0.591736843621453,0.9323,0.9896,0.187279836322248,0.297059197310035,0.9304,0.9035,0.184012290611812,0.466250288080748,0.9347,0.8667,0.183884513966427,0.54452951156424,0.9432,0.6842,0.185862016554192,0.51581023505468,0.9385,0.7747,0.180792041586931,0.218612668643617,0.9323,1,0.180792041586931,0.218612668643617,0.9323,1,0.180792041586931,0.218612668643617,0.9323,1,0.184012290611812,0.466250288080748,0.9347,0.8667,0.183884513966427,0.54452951156424,0.9432,0.6842,0.185862016554192,0.51581023505468,0.9385,0.7747,0.18664206461592,0.399593033673881,0.9382,0.8515,0.18259001063023,0.340014093707981,0.9344,0.9194
1.2,0.2,0.200720559373975,0.584109308802294,0.9362,0.9911,0.167773118155708,0.268906691848651,0.934,0.9103,0.164485857445129,0.460414649676774,0.9395,0.8648,0.165170654277433,0.52930346832976,0.9473,0.6923,0.164190606142541,0.504494496394039,0.9436,0.7758,0.165982142108794,0.200720559373975,0.9362,1,0.165982142108794,0.200720559373975,0.9362,1,0.165982142108794,0.200720559373975,0.9362,1,0.164485857445129,0.460414649676774,0.9395,0.8648,0.165170654277433,0.52930346832976,0.9473,0.6923,0.164190606142541,0.504494496394039,0.9436,0.7758,0.164043436665287,0.363088907779712,0.9407,0.8583,0.161994007990009,0.310127401608269,0.937,0.9238
1.3,0.2,0.187161188701743,0.621561512143014,0.9318,0.9921,0.160802819064335,0.2574206991297,0.9335,0.9105,0.152037894825008,0.516135295545385,0.935,0.862,0.15524616444562,0.580228524855367,0.9447,0.6846,0.154000172777905,0.5540920174168,0.94,0.7719,0.15489409675679,0.187161188701743,0.9318,1,0.15489409675679,0.187161188701743,0.9318,1,0.15489409675679,0.187161188701743,0.9318,1,0.152037894825008,0.516135295545385,0.935,0.862,0.15524616444562,0.580228524855367,0.9447,0.6846,0.154000172777905,0.5540920174168,0.94,0.7719,0.152545463040875,0.461276109355837,0.9368,0.8513,0.155226466878431,0.287739915971374,0.9336,0.9175
0,0.25,0.803579348911971,0.773145258917786,0.9493,0.9809,0.344705438039174,0.73050276030589,0.9661,0.5581,0.330182086484417,0.838050226699547,0.9499,0.3693,0.319440798514517,0.836043897999757,0.9571,0.5725,0.323662552151131,0.840933299355968,0.9531,0.4862,0.33105879380199,0.768718897566814,0.9681,0.938,0.34199471558742,0.767748426469225,0.9571,0.8177,0.335947634476187,0.766227622606854,0.961,0.882,0.323319040860051,0.774799769689468,0.9701,0.9543,0.31907412347567,0.778889456477291,0.9635,0.9012,0.320233027933064,0.774801090082866,0.9653,0.9256,0.33825664192336,0.823980444388381,0.9511,0.3524,0.348135474612817,0.821937676450203,0.9519,0.2431
0.1,0.25,0.807859247940642,0.777131524277231,0.9595,0.9832,0.411676968303266,0.715800102292154,0.9642,0.4686,0.424098950689633,0.836898091386262,0.9568,0.295,0.374112974341459,0.833931995838308,0.9545,0.4997,0.395440099632692,0.833763325632971,0.9551,0.4078,0.360394440826486,0.790384130266841,0.9574,0.8804,0.416526218283276,0.773566653001804,0.9571,0.7343,0.388146302787769,0.767873290371521,0.9566,0.8068,0.33790652582035,0.791026293186747,0.9585,0.9135,0.342977545936176,0.788355517007507,0.9545,0.8588,0.34130806318364,0.781146646615238,0.9546,0.8796,0.442124850764753,0.815900625060103,0.9577,0.2889,0.472642769435298,0.815266257569886,0.9565,0.1872
0.2,0.25,0.770203109031208,0.737668943542552,0.9595,0.9839,0.454443717162972,0.69378689424572,0.9578,0.3463,0.47091510124265,0.785224759078047,0.9569,0.2231,0.402002710759193,0.784037590523258,0.9483,0.4229,0.42981607134549,0.788462381576003,0.9524,0.3314,0.424992943431314,0.741456420626478,0.9533,0.6998,0.497541436107217,0.754445793616384,0.9601,0.4941,0.464917009608509,0.748379265693467,0.9574,0.5866,0.372882177550853,0.750833170651985,0.9464,0.771,0.368205688840622,0.764930342374319,0.9436,0.7098,0.373030096173419,0.759442770796171,0.943,0.7274,0.493759302445332,0.770968738185807,0.9583,0.2301,0.529243476960861,0.773303045352087,0.9576,0.142
